TeamID,Season,school,is_ap_pre_top_5,is_ap_pre_top_15,is_ap_pre_top_25,coach_WL_car,tourneys_car,sw16_car,ff_car,champ_car
1268,2012,maryland,False,False,False,0.605,5,1,0,0
1420,2012,maryland-baltimore-county,False,False,False,0.348,1,0,0,0
1271,2012,maryland-eastern-shore,False,False,False,0.402,2,0,0,0
1269,2012,massachusetts,False,False,False,0.496,0,0,0,0
1270,2012,mcneese-state,False,False,False,0.468,0,0,0,0
1272,2012,memphis,False,True,False,0.721,2,0,0,0
1273,2012,mercer,False,False,False,0.509,0,0,0,0
1274,2012,miami-fl,False,False,False,0.589,5,1,1,0
1275,2012,miami-oh,False,False,False,0.534,4,1,0,0
1276,2012,michigan,False,False,True,0.604,7,2,0,0
1277,2012,michigan-state,False,False,False,0.709,15,10,6,1
1292,2012,middle-tennessee,False,False,False,0.578,2,0,0,0
1454,2012,milwaukee,False,False,False,0.54,1,0,0,0
1278,2012,minnesota,False,False,False,0.697,16,9,1,1
1279,2012,mississippi,False,False,False,0.616,0,0,0,0
1280,2012,mississippi-state,False,False,False,0.638,6,0,0,0
1290,2012,mississippi-valley-state,False,False,False,0.385,1,0,0,0
1281,2012,missouri,False,False,True,0.6,2,0,0,0
1282,2012,missouri-kansas-city,False,False,False,0.364,0,0,0,0
1283,2012,missouri-state,False,False,False,0.5,0,0,0,0
1284,2012,monmouth,False,False,False,0.375,0,0,0,0
1285,2012,montana,False,False,False,0.62,2,0,0,0
1286,2012,montana-state,False,False,False,0.444,0,0,0,0
1287,2012,morehead-state,False,False,False,0.573,2,0,0,0
1288,2012,morgan-state,False,False,False,0.592,5,1,0,0
1291,2012,mount-st-marys,False,False,False,0.311,0,0,0,0
1293,2012,murray-state,False,False,False,0.939,1,0,0,0
1298,2012,navy,False,False,False,0.463,2,0,0,0
1304,2012,nebraska,False,False,False,0.582,1,0,0,0
1305,2012,nevada,False,False,False,0.614,0,0,0,0
1424,2012,nevada-las-vegas,False,False,False,0.743,1,0,0,0
1306,2012,new-hampshire,False,False,False,0.522,3,0,0,0
1307,2012,new-mexico,False,False,False,0.64,6,1,0,0
1308,2012,new-mexico-state,False,False,False,0.6,2,0,0,0
1310,2012,niagara,False,False,False,0.566,2,0,0,0
1311,2012,nicholls-state,False,False,False,0.376,0,0,0,0
1312,2012,njit,False,False,False,0.331,0,0,0,0
1313,2012,norfolk-state,False,False,False,0.487,1,0,0,0
1314,2012,north-carolina,True,False,False,0.8,22,15,7,2
1421,2012,north-carolina-asheville,False,False,False,0.479,3,0,0,0
1299,2012,north-carolina-at,False,False,False,0.355,0,0,0,0
1300,2012,north-carolina-central,False,False,False,0.429,0,0,0,0
1422,2012,north-carolina-greensboro,False,False,False,0.472,1,0,0,0
1422,2012,north-carolina-greensboro,False,False,False,0.5,0,0,0,0
1301,2012,north-carolina-state,False,False,False,0.643,8,2,0,0
1423,2012,north-carolina-wilmington,False,False,False,0.571,1,0,0,0
1315,2012,north-dakota,False,False,False,0.454,0,0,0,0
1295,2012,north-dakota-state,False,False,False,0.556,1,0,0,0
1316,2012,north-florida,False,False,False,0.454,0,0,0,0
1317,2012,north-texas,False,False,False,0.559,2,0,0,0
1318,2012,northeastern,False,False,False,0.479,0,0,0,0
1319,2012,northern-arizona,False,False,False,0.532,1,0,0,0
1319,2012,northern-arizona,False,False,False,0.15,0,0,0,0
1294,2012,northern-colorado,False,False,False,0.5,1,0,0,0
1296,2012,northern-illinois,False,False,False,0.161,0,0,0,0
1320,2012,northern-iowa,False,False,False,0.645,2,1,0,0
1321,2012,northwestern,False,False,False,0.556,2,0,0,0
1322,2012,northwestern-state,False,False,False,0.495,2,0,0,0
1323,2012,notre-dame,False,False,False,0.661,10,1,0,0
1324,2012,oakland,False,False,False,0.547,3,0,0,0
1325,2012,ohio,False,False,False,0.603,2,1,0,0
1326,2012,ohio-state,True,False,False,0.771,10,5,2,0
1328,2012,oklahoma,False,False,False,0.607,13,3,1,0
1329,2012,oklahoma-state,False,False,False,0.544,3,0,0,0
1330,2012,old-dominion,False,False,False,0.665,6,0,0,0
1331,2012,oral-roberts,False,False,False,0.607,3,0,0,0
1332,2012,oregon,False,False,False,0.627,8,0,0,0
1333,2012,oregon-state,False,False,False,0.487,0,0,0,0
1334,2012,pacific,False,False,False,0.573,4,0,0,0
1336,2012,penn-state,False,False,False,0.529,1,0,0,0
1335,2012,pennsylvania,False,False,False,0.476,0,0,0,0
1337,2012,pepperdine,False,False,False,0.31,0,0,0,0
1338,2012,pittsburgh,False,True,False,0.756,8,3,0,0
1339,2012,portland,False,False,False,0.447,0,0,0,0
1340,2012,portland-state,False,False,False,0.468,0,0,0,0
1341,2012,prairie-view,False,False,False,0.39,0,0,0,0
1342,2012,presbyterian,False,False,False,0.327,0,0,0,0
1343,2012,princeton,False,False,False,0.625,0,0,0,0
1344,2012,providence,False,False,False,0.554,0,0,0,0
1345,2012,purdue,False,False,False,0.693,7,2,0,0
1346,2012,quinnipiac,False,False,False,0.589,0,0,0,0
1347,2012,radford,False,False,False,0.188,0,0,0,0
1348,2012,rhode-island,False,False,False,0.513,2,0,0,0
1349,2012,rice,False,False,False,0.554,8,2,0,0
1350,2012,richmond,False,False,False,0.559,2,1,0,0
1351,2012,rider,False,False,False,0.531,0,0,0,0
1352,2012,robert-morris,False,False,False,0.638,0,0,0,0
1353,2012,rutgers,False,False,False,0.607,2,0,0,0
1170,2012,sacramento-state,False,False,False,0.243,0,0,0,0
1357,2012,sacred-heart,False,False,False,0.382,0,0,0,0
1384,2012,saint-francis-pa,False,False,False,0.271,0,0,0,0
1386,2012,saint-josephs,False,False,False,0.589,5,2,0,0
1387,2012,saint-louis,False,False,False,0.705,13,4,1,0
1388,2012,saint-marys-ca,False,False,False,0.666,4,1,0,0
1389,2012,saint-peters,False,False,False,0.341,1,0,0,0
1358,2012,sam-houston-state,False,False,False,0.492,0,0,0,0
1359,2012,samford,False,False,False,0.511,2,0,0,0
1360,2012,san-diego,False,False,False,0.422,1,0,0,0
1361,2012,san-diego-state,False,False,False,0.648,12,5,3,1
1362,2012,san-francisco,False,False,False,0.484,0,0,0,0
1363,2012,san-jose-state,False,False,False,0.353,0,0,0,0
1365,2012,santa-clara,False,False,False,0.451,0,0,0,0
1366,2012,savannah-state,False,False,False,0.378,0,0,0,0
1370,2012,seattle,False,False,False,0.449,0,0,0,0
1371,2012,seton-hall,False,False,False,0.497,0,0,0,0
1373,2012,siena,False,False,False,0.418,2,0,0,0
1375,2012,south-alabama,False,False,False,0.595,4,0,0,0
1376,2012,south-carolina,False,False,False,0.606,1,1,0,0
1354,2012,south-carolina-state,False,False,False,0.473,2,0,0,0
1367,2012,south-carolina-upstate,False,False,False,0.378,1,0,0,0
1377,2012,south-dakota,False,False,False,0.538,0,0,0,0
1355,2012,south-dakota-state,False,False,False,0.442,1,0,0,0
1378,2012,south-florida,False,False,False,0.524,4,1,0,0
1369,2012,southeast-missouri-state,False,False,False,0.471,1,0,0,0
1368,2012,southeastern-louisiana,False,False,False,0.522,0,0,0,0
1380,2012,southern,False,False,False,0.548,0,0,0,0
1425,2012,southern-california,False,False,False,0.474,4,1,0,0
1356,2012,southern-illinois,False,False,False,0.556,3,1,0,0
1188,2012,southern-illinois-edwardsville,False,False,False,0.289,0,0,0,0
1374,2012,southern-methodist,False,False,False,0.486,1,0,0,0
1379,2012,southern-mississippi,False,False,False,0.609,4,1,0,0
1381,2012,southern-utah,False,False,False,0.542,5,0,0,0
1382,2012,st-bonaventure,False,False,False,0.479,1,0,0,0
1383,2012,st-francis-ny,False,False,False,0.5,0,0,0,0
1385,2012,st-johns-ny,False,False,False,0.622,7,5,0,0
1390,2012,stanford,False,False,False,0.56,0,0,0,0
1372,2012,stephen-f-austin,False,False,False,0.617,1,0,0,0
1391,2012,stetson,False,False,False,0.31,0,0,0,0
1392,2012,stony-brook,False,False,False,0.446,0,0,0,0
1393,2012,syracuse,True,False,False,0.745,29,16,3,1
1396,2012,temple,False,False,False,0.661,14,0,0,0
1397,2012,tennessee,False,False,False,0.588,0,0,0,0
1404,2012,tennessee-martin,False,False,False,0.215,0,0,0,0
1398,2012,tennessee-state,False,False,False,0.453,0,0,0,0
1399,2012,tennessee-tech,False,False,False,0.576,0,0,0,0
1400,2012,texas,False,False,False,0.667,20,6,1,0
1401,2012,texas-am,False,False,True,0.533,2,0,0,0
1394,2012,texas-am-corpus-christi,False,False,False,0.453,0,0,0,0
1426,2012,texas-arlington,False,False,False,0.557,1,0,0,0
1395,2012,texas-christian,False,False,False,0.594,2,0,0,0
1431,2012,texas-el-paso,False,False,False,0.638,8,2,0,0
1410,2012,texas-pan-american,False,False,False,0.24,0,0,0,0
1427,2012,texas-san-antonio,False,False,False,0.513,1,0,0,0
1411,2012,texas-southern,False,False,False,0.446,0,0,0,0
1402,2012,texas-state,False,False,False,0.442,0,0,0,0
1403,2012,texas-tech,False,False,False,0.578,4,1,0,0
1405,2012,toledo,False,False,False,0.503,0,0,0,0
1406,2012,towson,False,False,False,0.031,0,0,0,0
1407,2012,troy,False,False,False,0.504,1,0,0,0
1408,2012,tulane,False,False,False,0.414,0,0,0,0
1409,2012,tulsa,False,False,False,0.603,0,0,0,0
1417,2012,ucla,False,False,True,0.654,9,5,3,0
1428,2012,utah,False,False,False,0.516,2,0,0,0
1429,2012,utah-state,False,False,False,0.687,9,0,0,0
1430,2012,utah-valley,False,False,False,0.635,2,1,0,0
1434,2012,valparaiso,False,False,False,0.647,0,0,0,0
1435,2012,vanderbilt,False,True,False,0.634,8,2,0,0
1436,2012,vermont,False,False,False,0.667,1,0,0,0
1437,2012,villanova,False,False,False,0.625,9,4,1,0
1438,2012,virginia,False,False,False,0.622,3,1,0,0
1433,2012,virginia-commonwealth,False,False,False,0.75,2,1,1,0
1440,2012,virginia-military-institute,False,False,False,0.486,0,0,0,0
1439,2012,virginia-tech,False,False,False,0.567,3,0,0,0
1447,2012,wagner,False,False,False,0.623,0,0,0,0
1448,2012,wake-forest,False,False,False,0.473,1,0,0,0
1449,2012,washington,False,False,False,0.608,7,3,0,0
1450,2012,washington-state,False,False,False,0.585,2,0,0,0
1451,2012,weber-state,False,False,False,0.638,1,0,0,0
1452,2012,west-virginia,False,False,False,0.725,20,6,2,0
1441,2012,western-carolina,False,False,False,0.539,1,0,0,0
1442,2012,western-illinois,False,False,False,0.508,2,0,0,0
1443,2012,western-kentucky,False,False,False,0.579,1,0,0,0
1443,2012,western-kentucky,False,False,False,0.578,2,0,0,0
1444,2012,western-michigan,False,False,False,0.546,1,0,0,0
1455,2012,wichita-state,False,False,False,0.678,8,0,0,0
1456,2012,william-mary,False,False,False,0.375,0,0,0,0
1457,2012,winthrop,False,False,False,0.449,3,0,0,0
1458,2012,wisconsin,False,True,False,0.7,11,5,0,0
1459,2012,wofford,False,False,False,0.505,2,0,0,0
1460,2012,wright-state,False,False,False,0.492,0,0,0,0
1461,2012,wyoming,False,False,False,0.512,0,0,0,0
1462,2012,xavier,False,True,False,0.709,3,2,0,0
1463,2012,yale,False,False,False,0.48,0,0,0,0
1464,2012,youngstown-state,False,False,False,0.352,0,0,0,0
1102,2013,air-force,False,False,False,0.5,0,0,0,0
1103,2013,akron,False,False,False,0.642,3,0,0,0
1104,2013,alabama,False,False,False,0.678,3,0,0,0
1105,2013,alabama-am,False,False,False,0.305,0,0,0,0
1412,2013,alabama-birmingham,False,False,False,0.485,0,0,0,0
1106,2013,alabama-state,False,False,False,0.472,2,0,0,0
1107,2013,albany-ny,False,False,False,0.474,3,0,0,0
1108,2013,alcorn-state,False,False,False,0.303,0,0,0,0
1110,2013,american,False,False,False,0.554,7,2,0,0
1111,2013,appalachian-state,False,False,False,0.473,0,0,0,0
1112,2013,arizona,False,True,False,0.706,6,4,0,0
1113,2013,arizona-state,False,False,False,0.583,7,1,0,0
1116,2013,arkansas,False,False,False,0.655,6,2,0,0
1114,2013,arkansas-little-rock,False,False,False,0.534,1,0,0,0
1115,2013,arkansas-pine-bluff,False,False,False,0.409,1,0,0,0
1117,2013,arkansas-state,False,False,False,0.551,4,2,1,0
1119,2013,army,False,False,False,0.442,0,0,0,0
1120,2013,auburn,False,False,False,0.513,1,0,0,0
1122,2013,austin-peay,False,False,False,0.527,3,0,0,0
1123,2013,ball-state,False,False,False,0.495,1,0,0,0
1124,2013,baylor,False,False,True,0.573,3,2,0,0
1125,2013,belmont,False,False,False,0.623,6,0,0,0
1126,2013,bethune-cookman,False,False,False,0.464,0,0,0,0
1127,2013,binghamton,False,False,False,0.48,0,0,0,0
1129,2013,boise-state,False,False,False,0.577,1,0,0,0
1130,2013,boston-college,False,False,False,0.503,3,1,0,0
1131,2013,boston-university,False,False,False,0.465,0,0,0,0
1132,2013,bowling-green-state,False,False,False,0.511,2,0,0,0
1133,2013,bradley,False,False,False,0.541,0,0,0,0
1140,2013,brigham-young,False,False,False,0.76,6,1,0,0
1135,2013,brown,False,False,False,0.464,0,0,0,0
1136,2013,bryant,False,False,False,0.436,1,0,0,0
1137,2013,bucknell,False,False,False,0.604,2,0,0,0
1138,2013,buffalo,False,False,False,0.465,0,0,0,0
1139,2013,butler,False,False,False,0.772,5,2,2,0
1142,2013,cal-poly,False,False,False,0.5,0,0,0,0
1167,2013,cal-state-bakersfield,False,False,False,0.495,3,1,0,0
1168,2013,cal-state-fullerton,False,False,False,0.438,0,0,0,0
1169,2013,cal-state-northridge,False,False,False,0.493,2,0,0,0
1143,2013,california,False,False,False,0.683,16,3,1,0
1413,2013,california-davis,False,False,False,0.486,1,1,0,0
1414,2013,california-irvine,False,False,False,0.455,0,0,0,0
1415,2013,california-riverside,False,False,False,0.455,1,0,0,0
1364,2013,california-santa-barbara,False,False,False,0.552,3,0,0,0
1144,2013,campbell,False,False,False,0.381,0,0,0,0
1145,2013,canisius,False,False,False,0.516,2,0,0,0
1146,2013,central-arkansas,False,False,False,0.295,0,0,0,0
1148,2013,central-connecticut-state,False,False,False,0.521,3,0,0,0
1416,2013,central-florida,False,False,False,0.611,0,0,0,0
1141,2013,central-michigan,False,False,False,0.531,1,0,0,0
1149,2013,charleston-southern,False,False,False,0.44,0,0,0,0
1150,2013,charlotte,False,False,False,0.473,0,0,0,0
1151,2013,chattanooga,False,False,False,0.498,2,0,0,0
1152,2013,chicago-state,False,False,False,0.221,0,0,0,0
1153,2013,cincinnati,False,False,True,0.622,5,1,0,0
1154,2013,citadel,False,False,False,0.261,0,0,0,0
1155,2013,clemson,False,False,False,0.626,4,0,0,0
1156,2013,cleveland-state,False,False,False,0.566,3,0,0,0
1157,2013,coastal-carolina,False,False,False,0.611,8,3,0,0
1159,2013,colgate,False,False,False,0.306,0,0,0,0
1158,2013,college-of-charleston,False,False,False,0.614,0,0,0,0
1160,2013,colorado,False,False,False,0.546,2,0,0,0
1161,2013,colorado-state,False,False,False,0.616,5,1,0,0
1162,2013,columbia,False,False,False,0.488,0,0,0,0
1163,2013,connecticut,False,False,False,0.667,0,0,0,0
1164,2013,coppin-state,False,False,False,0.512,4,0,0,0
1165,2013,cornell,False,False,False,0.402,0,0,0,0
1166,2013,creighton,False,False,True,0.587,5,0,0,0
1171,2013,dartmouth,False,False,False,0.413,1,0,0,0
1172,2013,davidson,False,False,False,0.618,7,1,0,0
1173,2013,dayton,False,False,False,0.578,0,0,0,0
1174,2013,delaware,False,False,False,0.407,0,0,0,0
1175,2013,delaware-state,False,False,False,0.494,1,0,0,0
1176,2013,denver,False,False,False,0.499,1,0,0,0
1177,2013,depaul,False,False,False,0.553,6,0,0,0
1178,2013,detroit-mercy,False,False,False,0.528,3,0,0,0
1179,2013,drake,False,False,False,0.472,0,0,0,0
1180,2013,drexel,False,False,False,0.563,2,0,0,0
1181,2013,duke,False,True,False,0.763,29,21,11,4
1182,2013,duquesne,False,False,False,0.48,2,0,0,0
1187,2013,east-carolina,False,False,False,0.572,0,0,0,0
1190,2013,east-tennessee-state,False,False,False,0.573,4,0,0,0
1183,2013,eastern-illinois,False,False,False,0.405,0,0,0,0
1184,2013,eastern-kentucky,False,False,False,0.561,1,0,0,0
1185,2013,eastern-michigan,False,False,False,0.455,0,0,0,0
1186,2013,eastern-washington,False,False,False,0.397,0,0,0,0
1189,2013,elon,False,False,False,0.465,0,0,0,0
1191,2013,evansville,False,False,False,0.461,0,0,0,0
1193,2013,fairfield,False,False,False,0.56,1,0,0,0
1192,2013,fairleigh-dickinson,False,False,False,0.215,0,0,0,0
1196,2013,florida,False,True,False,0.708,13,7,3,2
1197,2013,florida-am,False,False,False,0.281,0,0,0,0
1194,2013,florida-atlantic,False,False,False,0.595,9,2,0,0
1195,2013,florida-gulf-coast,False,False,False,0.594,1,1,0,0
1198,2013,florida-international,False,False,False,0.562,0,0,0,0
1199,2013,florida-state,False,False,True,0.543,7,2,0,0
1200,2013,fordham,False,False,False,0.485,0,0,0,0
1201,2013,fresno-state,False,False,False,0.381,0,0,0,0
1202,2013,furman,False,False,False,0.357,0,0,0,0
1205,2013,gardner-webb,False,False,False,0.449,0,0,0,0
1206,2013,george-mason,False,False,False,0.585,6,1,1,0
1203,2013,george-washington,False,False,False,0.584,1,0,0,0
1207,2013,georgetown,False,False,False,0.679,9,2,1,0
1208,2013,georgia,False,False,False,0.639,4,0,0,0
1204,2013,georgia-southern,False,False,False,0.339,0,0,0,0
1209,2013,georgia-state,False,False,False,0.555,1,0,0,0
1210,2013,georgia-tech,False,False,False,0.607,2,0,0,0
1211,2013,gonzaga,False,False,True,0.801,14,4,0,0
1212,2013,grambling,False,False,False,0.0,0,0,0,0
1453,2013,green-bay,False,False,False,0.49,0,0,0,0
1214,2013,hampton,False,False,False,0.496,1,0,0,0
1216,2013,hartford,False,False,False,0.398,0,0,0,0
1217,2013,harvard,False,False,False,0.584,3,1,0,0
1218,2013,hawaii,False,False,False,0.542,0,0,0,0
1219,2013,high-point,False,False,False,0.463,0,0,0,0
1220,2013,hofstra,False,False,False,0.392,0,0,0,0
1221,2013,holy-cross,False,False,False,0.429,1,0,0,0
1222,2013,houston,False,False,False,0.556,2,1,0,0
1223,2013,houston-baptist,False,False,False,0.297,0,0,0,0
1224,2013,howard,False,False,False,0.389,0,0,0,0
1225,2013,idaho,False,False,False,0.509,0,0,0,0
1226,2013,idaho-state,False,False,False,0.464,1,0,0,0
1228,2013,illinois,False,False,False,0.61,3,1,0,0
1227,2013,illinois-chicago,False,False,False,0.347,0,0,0,0
1229,2013,illinois-state,False,False,False,0.545,0,0,0,0
1231,2013,indiana,True,False,False,0.606,7,3,1,0
1232,2013,indiana-state,False,False,False,0.56,1,0,0,0
1233,2013,iona,False,False,False,0.673,2,0,0,0
1234,2013,iowa,False,False,False,0.573,5,0,0,0
1235,2013,iowa-state,False,False,False,0.614,2,0,0,0
1236,2013,ipfw,False,False,False,0.429,0,0,0,0
1237,2013,iupui,False,False,False,0.312,0,0,0,0
1238,2013,jackson-state,False,False,False,0.532,3,0,0,0
1239,2013,jacksonville,False,False,False,0.463,0,0,0,0
1240,2013,jacksonville-state,False,False,False,0.473,1,0,0,0
1241,2013,james-madison,False,False,False,0.549,1,0,0,0
1242,2013,kansas,False,True,False,0.756,15,10,2,1
1243,2013,kansas-state,False,False,False,0.676,9,3,1,0
1244,2013,kennesaw-state,False,False,False,0.098,0,0,0,0
1245,2013,kent-state,False,False,False,0.618,0,0,0,0
1246,2013,kentucky,True,False,False,0.774,14,10,4,1
1247,2013,la-salle,False,False,False,0.518,1,1,0,0
1248,2013,lafayette,False,False,False,0.482,2,0,0,0
1249,2013,lamar,False,False,False,0.429,1,0,0,0
1250,2013,lehigh,False,False,False,0.612,2,0,0,0
1251,2013,liberty,False,False,False,0.488,2,0,0,0
1252,2013,lipscomb,False,False,False,0.488,0,0,0,0
1253,2013,long-beach-state,False,False,False,0.561,3,1,0,0
1254,2013,long-island-university,False,False,False,0.588,1,0,0,0
1255,2013,longwood,False,False,False,0.314,0,0,0,0
1418,2013,louisiana-lafayette,False,False,False,0.596,2,0,0,0
1419,2013,louisiana-monroe,False,False,False,0.463,0,0,0,0
1261,2013,louisiana-state,False,False,False,0.563,2,0,0,0
1256,2013,louisiana-tech,False,False,False,0.662,0,0,0,0
1257,2013,louisville,True,False,False,0.735,18,11,7,2
1260,2013,loyola-il,False,False,False,0.476,0,0,0,0
1258,2013,loyola-marymount,False,False,False,0.423,0,0,0,0
1259,2013,loyola-md,False,False,False,0.518,1,0,0,0
1263,2013,maine,False,False,False,0.417,0,0,0,0
1264,2013,manhattan,False,False,False,0.53,0,0,0,0
1265,2013,marist,False,False,False,0.258,0,0,0,0
1266,2013,marquette,False,False,False,0.657,5,3,0,0
1267,2013,marshall,False,False,False,0.621,0,0,0,0
1268,2013,maryland,False,False,False,0.61,5,1,0,0
1420,2013,maryland-baltimore-county,False,False,False,0.258,0,0,0,0
1271,2013,maryland-eastern-shore,False,False,False,0.388,2,0,0,0
1269,2013,massachusetts,False,False,False,0.525,0,0,0,0
1270,2013,mcneese-state,False,False,False,0.465,0,0,0,0
1272,2013,memphis,False,False,True,0.757,3,0,0,0
1273,2013,mercer,False,False,False,0.527,0,0,0,0
1274,2013,miami-fl,False,False,False,0.599,6,2,1,0
1275,2013,miami-oh,False,False,False,0.413,0,0,0,0
1276,2013,michigan,True,False,False,0.615,8,3,1,0
1277,2013,michigan-state,False,True,False,0.712,16,11,6,1
1292,2013,middle-tennessee,False,False,False,0.596,3,0,0,0
1454,2013,milwaukee,False,False,False,0.504,1,0,0,0
1278,2013,minnesota,False,False,False,0.693,17,9,1,1
1279,2013,mississippi,False,False,False,0.634,1,0,0,0
1280,2013,mississippi-state,False,False,False,0.312,0,0,0,0
1290,2013,mississippi-valley-state,False,False,False,0.179,0,0,0,0
1281,2013,missouri,False,True,False,0.609,3,0,0,0
1282,2013,missouri-kansas-city,False,False,False,0.344,0,0,0,0
1283,2013,missouri-state,False,False,False,0.415,0,0,0,0
1284,2013,monmouth,False,False,False,0.349,0,0,0,0
1285,2013,montana,False,False,False,0.644,3,0,0,0
1286,2013,montana-state,False,False,False,0.443,0,0,0,0
1287,2013,morehead-state,False,False,False,0.399,1,0,0,0
1288,2013,morgan-state,False,False,False,0.586,5,1,0,0
1291,2013,mount-st-marys,False,False,False,0.562,0,0,0,0
1293,2013,murray-state,False,False,False,0.812,1,0,0,0
1298,2013,navy,False,False,False,0.451,2,0,0,0
1304,2013,nebraska,False,False,False,0.492,1,0,0,0
1303,2013,nebraska-omaha,False,False,False,0.355,0,0,0,0
1305,2013,nevada,False,False,False,0.561,0,0,0,0
1424,2013,nevada-las-vegas,False,False,True,0.729,2,0,0,0
1306,2013,new-hampshire,False,False,False,0.512,3,0,0,0
1307,2013,new-mexico,False,False,False,0.651,7,1,0,0
1308,2013,new-mexico-state,False,False,False,0.615,3,0,0,0
1309,2013,new-orleans,False,False,False,0.308,0,0,0,0
1310,2013,niagara,False,False,False,0.566,2,0,0,0
1311,2013,nicholls-state,False,False,False,0.367,0,0,0,0
1312,2013,njit,False,False,False,0.373,0,0,0,0
1313,2013,norfolk-state,False,False,False,0.513,1,0,0,0
1314,2013,north-carolina,False,True,False,0.795,23,15,7,2
1421,2013,north-carolina-asheville,False,False,False,0.48,3,0,0,0
1299,2013,north-carolina-at,False,False,False,0.529,6,0,0,0
1300,2013,north-carolina-central,False,False,False,0.5,0,0,0,0
1422,2013,north-carolina-greensboro,False,False,False,0.377,0,0,0,0
1301,2013,north-carolina-state,False,True,False,0.646,9,2,0,0
1423,2013,north-carolina-wilmington,False,False,False,0.556,1,0,0,0
1315,2013,north-dakota,False,False,False,0.462,0,0,0,0
1295,2013,north-dakota-state,False,False,False,0.584,1,0,0,0
1316,2013,north-florida,False,False,False,0.442,0,0,0,0
1317,2013,north-texas,False,False,False,0.375,0,0,0,0
1318,2013,northeastern,False,False,False,0.498,0,0,0,0
1319,2013,northern-arizona,False,False,False,0.344,0,0,0,0
1294,2013,northern-colorado,False,False,False,0.473,1,0,0,0
1296,2013,northern-illinois,False,False,False,0.164,0,0,0,0
1320,2013,northern-iowa,False,False,False,0.636,2,1,0,0
1297,2013,northern-kentucky,False,False,False,0.407,0,0,0,0
1321,2013,northwestern,False,False,False,0.547,2,0,0,0
1322,2013,northwestern-state,False,False,False,0.511,3,0,0,0
1323,2013,notre-dame,False,False,True,0.664,11,1,0,0
1324,2013,oakland,False,False,False,0.543,3,0,0,0
1325,2013,ohio,False,False,False,0.604,2,0,0,0
1326,2013,ohio-state,True,False,False,0.772,11,6,2,0
1328,2013,oklahoma,False,False,False,0.608,14,3,1,0
1329,2013,oklahoma-state,False,False,False,0.559,4,0,0,0
1330,2013,old-dominion,False,False,False,0.375,0,0,0,0
1330,2013,old-dominion,False,False,False,0.644,6,0,0,0
1331,2013,oral-roberts,False,False,False,0.604,3,0,0,0
1332,2013,oregon,False,False,False,0.633,9,1,0,0
1333,2013,oregon-state,False,False,False,0.48,0,0,0,0
1334,2013,pacific,False,False,False,0.575,5,0,0,0
1336,2013,penn-state,False,False,False,0.481,1,0,0,0
1335,2013,pennsylvania,False,False,False,0.425,0,0,0,0
1337,2013,pepperdine,False,False,False,0.347,0,0,0,0
1338,2013,pittsburgh,False,False,False,0.753,9,3,0,0
1339,2013,portland,False,False,False,0.432,0,0,0,0
1340,2013,portland-state,False,False,False,0.426,0,0,0,0
1341,2013,prairie-view,False,False,False,0.398,0,0,0,0
1342,2013,presbyterian,False,False,False,0.313,0,0,0,0
1343,2013,princeton,False,False,False,0.617,0,0,0,0
1344,2013,providence,False,False,False,0.555,0,0,0,0
1345,2013,purdue,False,False,False,0.668,7,2,0,0
1346,2013,quinnipiac,False,False,False,0.571,0,0,0,0
1347,2013,radford,False,False,False,0.297,0,0,0,0
1348,2013,rhode-island,False,False,False,0.511,0,0,0,0
1349,2013,rice,False,False,False,0.539,8,2,0,0
1350,2013,richmond,False,False,False,0.559,2,1,0,0
1351,2013,rider,False,False,False,0.559,0,0,0,0
1352,2013,robert-morris,False,False,False,0.654,0,0,0,0
1353,2013,rutgers,False,False,False,0.588,2,0,0,0
1170,2013,sacramento-state,False,False,False,0.292,0,0,0,0
1357,2013,sacred-heart,False,False,False,0.377,0,0,0,0
1384,2013,saint-francis-pa,False,False,False,0.172,0,0,0,0
1386,2013,saint-josephs,False,False,False,0.588,5,2,0,0
1387,2013,saint-louis,False,False,False,0.517,5,0,0,0
1388,2013,saint-marys-ca,False,False,False,0.678,5,1,0,0
1389,2013,saint-peters,False,False,False,0.335,1,0,0,0
1358,2013,sam-houston-state,False,False,False,0.495,0,0,0,0
1359,2013,samford,False,False,False,0.344,0,0,0,0
1360,2013,san-diego,False,False,False,0.431,1,0,0,0
1361,2013,san-diego-state,False,False,True,0.649,13,5,3,1
1362,2013,san-francisco,False,False,False,0.484,0,0,0,0
1363,2013,san-jose-state,False,False,False,0.348,0,0,0,0
1365,2013,santa-clara,False,False,False,0.495,0,0,0,0
1366,2013,savannah-state,False,False,False,0.394,0,0,0,0
1370,2013,seattle,False,False,False,0.403,0,0,0,0
1371,2013,seton-hall,False,False,False,0.49,0,0,0,0
1373,2013,siena,False,False,False,0.398,2,0,0,0
1375,2013,south-alabama,False,False,False,0.557,0,0,0,0
1375,2013,south-alabama,False,False,False,0.593,4,0,0,0
1376,2013,south-carolina,False,False,False,0.645,4,1,0,0
1354,2013,south-carolina-state,False,False,False,0.461,2,0,0,0
1354,2013,south-carolina-state,False,False,False,0.222,0,0,0,0
1367,2013,south-carolina-upstate,False,False,False,0.386,1,0,0,0
1377,2013,south-dakota,False,False,False,0.488,0,0,0,0
1355,2013,south-dakota-state,False,False,False,0.48,2,0,0,0
1378,2013,south-florida,False,False,False,0.513,4,1,0,0
1369,2013,southeast-missouri-state,False,False,False,0.474,1,0,0,0
